utterance_id,policy_id,model_id,scenario_uid,kg_role,deontic_status,violation_applicable,violation,violation_reason,grounding_status,grounded,sem_max_cosine,top1_norm_kind,top1_norm_ref,top1_norm_text,lex_grounded,lex_max_cosine,fabrication_applicable,fabricated,unsupported_tokens,derived_estimate,derived_estimate_tokens
BK21_deepseek_04_Impact_revised_0,BK21,deepseek,BK21_deepseek_04,GraduateStudent:GraduateStudent,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29477008995338466,False,,,,
BK21_deepseek_04_Impact_revised_1,BK21,deepseek,BK21_deepseek_04,EducationResearchGroup:EducationResearchGroup,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29764820434806694,False,,,,
BK21_deepseek_04_Impact_revised_2,BK21,deepseek,BK21_deepseek_04,EarlyCareerResearcher:EarlyCareerResearcher,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29369773648564995,False,,,,
BK21_deepseek_04_Impact_revised_3,BK21,deepseek,BK21_deepseek_04,GraduateStudent:GraduateStudent,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.29667823925371645,False,,,,
BK21_deepseek_04_Impact_revised_4,BK21,deepseek,BK21_deepseek_04,GraduateStudent:GraduateStudent,applicable,True,False,,phase_out_of_scope_for_grounding,,,,,,,0.2915382070014724,False,,,,
BK21_deepseek_05_Inputs_initial_0,BK21,deepseek,BK21_deepseek_05,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.6975992321968079,edge_fact,edge_0040,The Ministry of Education funds education research groups through the BK21 project budget.,False,0.4116809282312626,True,True,"19,000; 36M",False,
BK21_deepseek_05_Inputs_initial_1,BK21,deepseek,BK21_deepseek_05,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.7310037612915039,node_summary,EducationResearchGroup:EducationResearchGroup,"University department or team leading a BK21 education research group at Hanyang University. University department or team leading a BK21 education research group, receiving project budget and managing participants. University department or team that receives BK21 project budget and manages scholarships and salaries. Research group that submits self-evaluation reports and is subject to performance consulting. University department or team leading a BK21 education research group that submits consulting reports and participates in performance consulting. University department or team that recommends participants for commendation and shares performance outcomes. A group that operates the BK21 program and is subject to compliance checks and potential contract termination. University department or team leading a BK21 education research group, subject to mid-term evaluation and compliance with program rules. University department or team leading a BK21 education research group, receiving funding and managing participants. University department or team leading a BK21 education research group; receives project budget and indirect costs. University department or team leading a BK21 education research group, selected through competitive evaluation. University department or team selected to lead a BK21 education research group in a specific academic field. University department or team leading a BK21 education research group, selected through competitive evaluation and receiving project budget. University department or team that submits employment data and inputs indicators into the NRF system. University department or team leading a BK21 education research group, responsible for submitting employment data and managing budget.",False,0.37041239605942566,True,True,"19,000; 36M",False,
BK21_deepseek_05_Inputs_initial_2,BK21,deepseek,BK21_deepseek_05,EducationResearchGroup:EducationResearchGroup,applicable,True,False,,applicable,True,0.689754843711853,node_summary,EducationResearchGroup:EducationResearchGroup,"University department or team leading a BK21 education research group at Hanyang University. University department or team leading a BK21 education research group, receiving project budget and managing participants. University department or team that receives BK21 project budget and manages scholarships and salaries. Research group that submits self-evaluation reports and is subject to performance consulting. University department or team leading a BK21 education research group that submits consulting reports and participates in performance consulting. University department or team that recommends participants for commendation and shares performance outcomes. A group that operates the BK21 program and is subject to compliance checks and potential contract termination. University department or team leading a BK21 education research group, subject to mid-term evaluation and compliance with program rules. University department or team leading a BK21 education research group, receiving funding and managing participants. University department or team leading a BK21 education research group; receives project budget and indirect costs. University department or team leading a BK21 education research group, selected through competitive evaluation. University department or team selected to lead a BK21 education research group in a specific academic field. University department or team leading a BK21 education research group, selected through competitive evaluation and receiving project budget. University department or team that submits employment data and inputs indicators into the NRF system. University department or team leading a BK21 education research group, responsible for submitting employment data and managing budget.",False,0.35803467659309507,True,True,"19,000; 36M",False,
BK21_deepseek_05_Inputs_initial_3,BK21,deepseek,BK21_deepseek_05,EarlyCareerResearcher:EarlyCareerResearcher,applicable,True,False,,applicable,True,0.7337706089019775,edge_fact,edge_0133#source_text,"Education research group project budget includes graduate student support (research scholarship) at minimum monthly amounts: master's 700K, doctoral 1.3M, doctoral candidate 1M KRW.",False,0.36030753143395255,True,True,"19,000; 36M",False,
BK21_deepseek_05_Inputs_initial_4,BK21,deepseek,BK21_deepseek_05,EducationResearchGroup:EducationResearchGroup,applicable,True,False,,applicable,True,0.6958011388778687,node_summary,EducationResearchGroup:EducationResearchGroup,"University department or team leading a BK21 education research group at Hanyang University. University department or team leading a BK21 education research group, receiving project budget and managing participants. University department or team that receives BK21 project budget and manages scholarships and salaries. Research group that submits self-evaluation reports and is subject to performance consulting. University department or team leading a BK21 education research group that submits consulting reports and participates in performance consulting. University department or team that recommends participants for commendation and shares performance outcomes. A group that operates the BK21 program and is subject to compliance checks and potential contract termination. University department or team leading a BK21 education research group, subject to mid-term evaluation and compliance with program rules. University department or team leading a BK21 education research group, receiving funding and managing participants. University department or team leading a BK21 education research group; receives project budget and indirect costs. University department or team leading a BK21 education research group, selected through competitive evaluation. University department or team selected to lead a BK21 education research group in a specific academic field. University department or team leading a BK21 education research group, selected through competitive evaluation and receiving project budget. University department or team that submits employment data and inputs indicators into the NRF system. University department or team leading a BK21 education research group, responsible for submitting employment data and managing budget.",False,0.3580642149643785,True,True,"19,000; 36M",False,
BK21_deepseek_05_Inputs_revised_0,BK21,deepseek,BK21_deepseek_05,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.6975992321968079,edge_fact,edge_0040,The Ministry of Education funds education research groups through the BK21 project budget.,False,0.4116809282312626,True,True,"19,000; 36M",False,
BK21_deepseek_05_Inputs_revised_1,BK21,deepseek,BK21_deepseek_05,GraduateStudent:GraduateStudent,applicable,True,False,,applicable,True,0.7310037612915039,node_summary,EducationResearchGroup:EducationResearchGroup,"University department or team leading a BK21 education research group at Hanyang University. University department or team leading a BK21 education research group, receiving project budget and managing participants. University department or team that receives BK21 project budget and manages scholarships and salaries. Research group that submits self-evaluation reports and is subject to performance consulting. University department or team leading a BK21 education research group that submits consulting reports and participates in performance consulting. University department or team that recommends participants for commendation and shares performance outcomes. A group that operates the BK21 program and is subject to compliance checks and potential contract termination. University department or team leading a BK21 education research group, subject to mid-term evaluation and compliance with program rules. University department or team leading a BK21 education research group, receiving funding and managing participants. University department or team leading a BK21 education research group; receives project budget and indirect costs. University department or team leading a BK21 education research group, selected through competitive evaluation. University department or team selected to lead a BK21 education research group in a specific academic field. University department or team leading a BK21 education research group, selected through competitive evaluation and receiving project budget. University department or team that submits employment data and inputs indicators into the NRF system. University department or team leading a BK21 education research group, responsible for submitting employment data and managing budget.",False,0.37041239605942566,True,True,"19,000; 36M",False,
BK21_deepseek_05_Inputs_revised_2,BK21,deepseek,BK21_deepseek_05,EducationResearchGroup:EducationResearchGroup,applicable,True,False,,applicable,True,0.689754843711853,node_summary,EducationResearchGroup:EducationResearchGroup,"University department or team leading a BK21 education research group at Hanyang University. University department or team leading a BK21 education research group, receiving project budget and managing participants. University department or team that receives BK21 project budget and manages scholarships and salaries. Research group that submits self-evaluation reports and is subject to performance consulting. University department or team leading a BK21 education research group that submits consulting reports and participates in performance consulting. University department or team that recommends participants for commendation and shares performance outcomes. A group that operates the BK21 program and is subject to compliance checks and potential contract termination. University department or team leading a BK21 education research group, subject to mid-term evaluation and compliance with program rules. University department or team leading a BK21 education research group, receiving funding and managing participants. University department or team leading a BK21 education research group; receives project budget and indirect costs. University department or team leading a BK21 education research group, selected through competitive evaluation. University department or team selected to lead a BK21 education research group in a specific academic field. University department or team leading a BK21 education research group, selected through competitive evaluation and receiving project budget. University department or team that submits employment data and inputs indicators into the NRF system. University department or team leading a BK21 education research group, responsible for submitting employment data and managing budget.",False,0.35803467659309507,True,True,"19,000; 36M",False,
